state,question,choice,answer,pct
MN,26,d,"I say it like ""hoot"" for the noun and like ""out"" for the verb.",11.71
MN,26,e,"I say it like ""out"" for the noun and like ""hoot"" for the verb.",2.37
MN,26,f,other,0.79
MN,27,a,"[i] ""sear-up""",24.84
MN,27,b,"[ɪ] ""sih-rup""",14.4
MN,27,c,"[ə] as in ""sir""",59.97
MN,27,d,other,0.79
MN,28,a,different,50.16
MN,28,b,same,49.84
MN,29,a,"all-mond (first syllable sounds like ""all"")",82.49
MN,29,b,ah-mond (no l),7.41
MN,29,c,"aw-mond (if different from ""ah-mond"")",1.26
MN,29,d,I say something in between l and nothing,7.73
MN,29,e,other,1.1
MN,30,a,"[s] as in ""sock""",96.84
MN,30,b,"[[sh]] as in ""shock""",3.16
MN,31,a,asteri[ks],8.24
MN,31,b,asteri[sk],60.54
MN,31,c,asteri[k] (with no s in the final cluster),29.79
MN,31,d,other,1.43
MN,32,a,I pronounce the first d,44.87
MN,32,b,I don't pronounce the first d,28.91
MN,32,c,I vary freely between pronouncing the first d and not doing so,8.06
MN,32,d,I only pronounce the first d when I'm speaking slowly/carefully,15.96
MN,32,e,"Depends whether it refers to a political or generic candidate, as in ""that assignment looks like a good candidate for elimination"" (please state how the two pronunciations differ)",1.42
MN,32,f,other,0.79
MN,33,a,[s],29.23
MN,33,b,[z],51.76
MN,33,c,both are acceptable to me,18.85
MN,33,d,other,0.16
MN,34,a,pronounced e[ts]etera (4 syllables),63.29
MN,34,b,pronounced e[ts]etra (3 syllables),12.88
MN,34,c,pronounced eksetera (4 syllables),15.62
MN,34,d,pronounced eksetra (3 syllables),6.12
MN,34,e,other,2.09
MN,35,a,"[[g]] as in the middle consonant of ""measure""",43.66
MN,35,b,"[[dg]] as in ""edge""",43.82
MN,35,c,I use both interchangeably,11.24
MN,35,d,other,1.28
MN,36,a,"[s] as in ""sock""",23.96
MN,36,b,"[[sh]] as in ""shock""",74.92
MN,36,c,other,1.12
MN,37,a,I pronounce the h,98.24
MN,37,b,I don't pronounce the h,0.96
MN,37,c,I can pronounce the h or not,0.8
MN,38,a,"[s] as in ""sock""",94.38
MN,38,b,"[[sh]] as in ""shock""",5.14
MN,38,c,other,0.48
MN,39,a,[s],80.1
MN,39,b,[z],19.9
MN,40,a,with [kw],68.38
MN,40,b,"with [k] (""cor-ter"")",23.92
MN,40,c,I use both interchangeably,7.38
MN,40,d,other,0.32
MN,41,a,spicket,6.55
MN,41,b,spigot,63.42
MN,41,c,I use both interchangeably,2.24
MN,41,d,"I say ""spicket"" but spell it ""spigot""",5.43
MN,41,e,I use both with different meanings (please explain how in the comments box),0.48
MN,41,f,I don't use either version of this word,20.77
MN,41,g,other,1.12
MN,42,a,"the ""g"" is pronounced as [g]",35.06
MN,42,b,"the ""g"" is pronounced as [k]",48.38
MN,42,c,"the ""g"" is silent",16.56
MN,43,a,[s],93.73
MN,43,b,[z],4.34
MN,43,c,either one,1.77
MN,43,d,other,0.16
MN,44,a,CREAM cheese (stress on the first syllable),38.26
MN,44,b,cream CHEESE (stress on the second syllable),36.01
MN,44,c,it sounds right either way,22.35
MN,44,d,other,3.38
MN,45,a,INsurance (stress on the first syllable),8.81
MN,45,b,inSURance (stress on the second syllable),85.9
MN,45,c,I can stress either the first or the second syllable,5.29
MN,46,a,NEW Haven,49.68
MN,46,b,New HAVEN,38.23
MN,46,c,I use both interchangeably,10.65
MN,46,d,other,1.45
MN,47,a,THANKSgiving,22.47
MN,47,b,ThanksGIVing,68.86
MN,47,c,I use both interchangeably,8.51
MN,47,d,other,0.16
MN,48,a,UMbrella,17.61
MN,48,b,umBRELLa,82.39
MN,49,a,dragged,79.97
MN,49,b,drug,15.54
MN,49,c,I use both interchangeably,3.85
MN,49,d,other,0.64
MN,50,a,you all,8.55
MN,50,b,"yous, youse",0.32
MN,50,c,you lot,0.32
MN,50,d,you guys,59.84
MN,50,e,you 'uns,0.16
MN,50,g,you,25.0
MN,50,h,other,3.06
MN,50,i,y'all,2.74
MN,51,a,yes,74.08
MN,51,b,no,24.0
MN,51,c,other,1.92
MN,52,a,yes,33.87
MN,52,b,no,33.55
MN,52,c,"I can use ""where are you at"" in contexts such as asking someone how s/he is coming along on a project, but not in the general sense of ""where are you physically located in the world at this moment"".",32.58
MN,53,a,yes (please consider adding which combinations of modals you use in the comments box),6.32
MN,53,b,no,93.03
MN,53,c,other,0.65
MN,54,a,"this use of ""anymore"" is acceptable",1.94
MN,54,b,"this use of ""anymore"" is unacceptable",96.77
MN,54,c,not sure,1.29
MN,55,a,acceptable,3.72
MN,55,b,unacceptable,94.35
MN,55,c,not sure,1.94
MN,56,a,acceptable,18.09
MN,56,b,unacceptable,78.84
MN,56,c,not sure,3.07
MN,57,a,acceptable,18.58
MN,57,b,unacceptable,74.96
MN,57,c,not sure,6.46
MN,58,j,car boot sale,0.16
MN,58,m,other,2.91
MN,58,b,yard sale,10.03
MN,58,c,garage sale,73.79
MN,58,d,rummage sale,12.78
MN,58,h,sidewalk sale,0.16
MN,58,i,jumble (sale),0.16
MN,59,a,mumblety-peg,6.3
MN,59,l,baseball jackknife,0.81
MN,59,m,stick-knife,1.13
MN,59,o,stretch,3.39
MN,59,p,chicken,3.88
MN,59,q,knifey,0.16
MN,59,r,splits,0.16
MN,59,s,Russian roulette,2.42
MN,59,b,mumbledy-peg,7.59
MN,59,t,"I have never heard of this ""game"" and have no idea what it's called",53.31
MN,59,u,other (state here if you have heard one or more of these terms but never knew what they meant),9.53
MN,59,c,mumbly peg,8.56
MN,59,d,mumbly pegs,0.81
MN,59,e,mumblely peg (with 2 l's),1.62
MN,59,g,mummety-peg,0.16
MN,59,h,mumble-the-peg,0.16
MN,60,a,berm,2.01
MN,60,b,parking,0.67
MN,60,c,tree lawn,0.5
MN,60,d,terrace,1.01
MN,60,e,curb strip,5.03
MN,60,f,beltway,0.17
MN,60,g,verge,2.68
MN,60,h,I have no word for this,50.67
MN,60,i,other,37.25
MN,61,a,boulevard,26.46
MN,61,b,midway,0.5
MN,61,c,traffic island,3.49
MN,61,d,island,34.78
MN,61,e,neutral ground,0.33
MN,61,f,I have no word for this,18.3
MN,61,g,other,16.14
MN,62,a,median strip,6.14
MN,62,j,other,1.13
MN,62,b,median,86.91
MN,62,c,boulevard,0.16
MN,62,e,traffic island,0.48
MN,62,g,island,2.1
MN,62,i,I have no word for this,3.07
MN,63,a,milkshake/shake,95.79
MN,63,b,frappe,0.16
MN,63,d,velvet,0.16
MN,63,e,thick shake,0.16
MN,63,f,other,3.73
MN,64,a,sub,89.71
MN,64,j,I have no word for this,1.14
MN,64,k,other,2.12
MN,64,b,grinder,0.65
MN,64,c,hoagie,4.25
MN,64,d,hero,0.82
MN,64,e,poor boy,1.14
MN,64,f,bomber,0.16
MN,65,a,lightning bug,10.06
MN,65,b,firefly,49.03
MN,65,c,I use lightning bug and firefly interchangeably,40.26
MN,65,d,peenie wallie,0.32
MN,65,e,I have no word for this,0.32
MN,66,a,crawfish,25.73
MN,66,b,crayfish,61.07
MN,66,d,crowfish,0.16
MN,66,e,crawdad,5.7
MN,66,g,I have no word for this critter,6.51
MN,66,h,other,0.81
MN,67,a,daddy long leg(s),97.56
MN,67,l,other,0.65
MN,67,b,daddy big legs,1.63
MN,67,i,moskeet spider,0.16
MN,68,a,grandmother,2.16
MN,68,b,granny,1.33
MN,68,c,grandma,65.45
MN,68,d,nana,2.99
MN,68,e,mimi,0.66
MN,68,f,grammy/grammie/grammi,0.66
MN,68,g,other,26.74
MN,69,a,grandmother,2.81
MN,69,b,granny,1.32
MN,69,c,grandma,57.78
MN,69,d,gramma,24.67
MN,69,e,nana,2.32
MN,69,f,other,11.09
MN,70,a,gramps,0.33
MN,70,b,grandpa,25.79
MN,70,c,grampa,23.63
MN,70,d,"grandad, granddad",1.66
MN,70,f,"I spell it ""grandpa"" but pronounce it as ""grampa""",37.27
MN,70,g,other (including if you use a different term to address him directly than you do when speaking about him to a third party),11.31
MN,71,a,gramps,0.69
MN,71,b,grandpa,37.8
MN,71,c,grampa,46.56
MN,71,d,pap,0.17
MN,71,e,other,14.78
MN,72,a,dust bunnies,78.86
MN,72,b,dust kittens,0.49
MN,72,c,dust mice,0.81
MN,72,e,dust balls,16.59
MN,72,f,other,3.25
MN,73,a,sneakers,13.27
MN,73,j,I have no general word for this,1.13
MN,73,k,other,5.34
MN,73,b,shoes,2.59
MN,73,c,gymshoes,1.94
MN,73,e,jumpers,0.16
MN,73,f,tennis shoes,74.27
MN,73,g,running shoes,0.65
MN,73,h,runners,0.16
MN,73,i,trainers,0.49
MN,74,a,pill bug,12.91
MN,74,j,millipede,3.59
MN,74,k,centipede,9.31
MN,74,l,"I know what this creature is, but have no word for it",17.32
MN,74,m,I have no idea what this creature is,28.1
MN,74,n,other,4.08
MN,74,b,doodle bug,1.14
MN,74,c,potato bug,7.35
MN,74,d,roly poly,9.8
MN,74,e,sow bug,5.88
MN,74,i,wood louse,0.49
MN,75,a,shopping cart,70.62
MN,75,c,grocery cart,24.84
MN,75,d,shopping carriage,0.16
MN,75,f,buggy,0.49
MN,75,g,supermarket trolley,0.32
MN,75,h,other,3.57
MN,76,a,kitty-corner,91.56
MN,76,d,catty-corner,2.44
MN,76,e,kitty cross,0.16
MN,76,f,kitty wampus,0.65
MN,76,g,"I can only use ""diagonal"" for this",2.6
MN,76,h,I have no term for this,0.81
MN,76,i,other,1.79
MN,77,a,doing donuts,55.38
MN,77,b,doing cookies,2.39
MN,77,c,whipping shitties,24.96
MN,77,d,other,17.26
MN,78,a,scratch paper,49.43
MN,78,b,scrap paper,5.51
MN,78,c,"scratch paper is still usable (for example, the paper you bring to do extra work on a test); scrap paper is paper that isn't needed anymore and can be thrown away.",43.76
MN,78,d,other,1.3
MN,79,a,highway,36.63
MN,79,j,other,3.24
MN,79,b,freeway,17.34
MN,79,d,turnpike,0.16
MN,79,e,expressway,0.32
MN,79,g,a freeway is bigger than a highway,11.35
MN,79,h,"a freeway is free (i.e., doesn't charge tolls); a highway isn't",0.16
MN,79,i,"a freeway has limited access (no stop lights, no intersections), whereas a highway can have stop lights and intersections",30.79
MN,80,a,sunshower,51.88
MN,80,c,the devil is beating his wife,1.79
MN,80,d,monkey's wedding,0.16
MN,80,f,pineapple rain,0.16
MN,80,h,I have no term or expression for this,44.21
MN,80,i,other,1.79
MN,81,a,goose bumps,90.38
MN,81,c,goose pimples,8.65
MN,81,f,chilly bumps,0.16
MN,81,g,cold-chill bumps,0.16
MN,81,h,other,0.65
MN,82,j,eye crunchie,0.17
MN,82,k,eye crusties,4.95
MN,82,l,sand,9.41
MN,82,m,kitty,0.17
MN,82,n,gunk,5.45
MN,82,o,matter,3.47
MN,82,p,I have no word for this,6.11
MN,82,q,other,5.61
MN,82,b,sleep,43.56
MN,82,c,sleeper,3.63
MN,82,d,sleepy,0.83
MN,82,e,sleepies,2.48
MN,82,f,sleepy seed,2.81
MN,82,g,sleepy bugs,0.5
MN,82,h,eye booger,9.9
MN,82,i,eye shit,0.99
MN,83,a,gut,4.53
MN,83,c,crip course,1.57
MN,83,d,bird,1.38
MN,83,e,blow-off,35.83
MN,83,f,meat,0.59
MN,83,g,other,56.1
MN,84,a,rotary,5.4
MN,84,b,roundabout,33.22
MN,84,c,circle,5.73
MN,84,d,traffic circle,26.35
MN,84,e,traffic circus,0.16
MN,84,f,I have no word for this,27.33
MN,84,g,other,1.8
MN,85,a,(hair) elastic,6.62
MN,85,b,rubber band,34.8
MN,85,c,horsetail,0.17
MN,85,d,hair thing,16.98
MN,85,e,hair tie,14.94
MN,85,f,other,26.49
MN,86,a,yes,11.27
MN,86,b,"no, but I know what it means",38.89
MN,86,c,I have no idea what this means,49.84
MN,87,a,yes,59.93
MN,87,b,"no, but I know what it means",28.66
MN,87,c,I have no idea what this means,11.4
MN,88,a,duck-footed,30.98
MN,88,b,slue-footed,0.49
MN,88,c,splay-footed,4.1
MN,88,d,bow-legged,25.25
MN,88,e,toed out,3.61
MN,88,f,other,1.8
MN,88,g,I have no word for this,33.77
MN,89,a,yes,27.15
MN,89,b,"yes, but I can also use it in other forms such as apple slaw or broccoli slaw",9.92
MN,89,c,no,55.12
MN,89,d,I have never heard that usage before,7.32
MN,89,e,other,0.49
MN,90,a,coffin,59.44
MN,90,b,casket,20.53
MN,90,c,"a coffin and a casket are not the same, and I know the difference",12.97
MN,90,d,other,7.06
MN,91,a,vinegar and oil,16.31
MN,91,b,oil and vinegar,66.23
MN,91,c,both sound equally good to me,15.5
MN,91,d,neither,1.31
MN,91,e,other,0.65
MN,92,a,Chinese lane change,5.36
MN,92,b,Chinese fire drill,8.93
MN,92,c,other,85.71
MN,93,a,on line,0.99
MN,93,b,in line,96.55
MN,93,c,both sound equally good,1.48
MN,93,d,neither,0.33
MN,93,e,other,0.66
MN,94,a,frosting,54.16
MN,94,b,icing,2.94
MN,94,c,"icing is thinner than frosting, white, and/or made of powdered sugar and milk or lemon juice",31.97
MN,94,d,both,10.44
MN,94,f,other,0.49
MN,95,a,New York City,26.22
MN,95,b,Boston,0.72
MN,95,c,DC,0.54
MN,95,d,LA,1.27
MN,95,e,Chicago,1.45
MN,95,f,other,69.8
MN,96,a,"supper is an evening meal while dinner is eaten earlier (lunch, for example)",12.99
MN,96,b,"supper is an evening meal, dinner is the main meal",9.05
MN,96,c,dinner takes place in a more formal setting than supper,18.59
MN,96,d,there is no distinction; they both have the same meaning,34.87
MN,96,e,I do not use the term supper,18.26
MN,96,f,I don't use the term dinner,2.14
MN,96,g,other,4.11
MN,97,a,trash can,20.69
MN,97,b,garbage can,39.9
MN,97,c,rubbish bin,0.49
MN,97,d,waste(paper) basket,3.12
MN,97,e,These words refer to different things,32.35
MN,97,f,other,3.45
MN,98,a,By accident,79.87
MN,98,b,On accident,9.33
MN,98,c,both,7.04
MN,98,d,neither,1.8
MN,98,e,other,1.96
MN,99,a,frontage road,79.24
MN,99,b,service road,10.87
MN,99,c,access road,2.97
MN,99,d,feeder road,0.16
MN,99,f,we have them but I have no word for them,3.95
MN,99,g,I've never heard of this concept,0.99
MN,99,h,other,1.81
MN,100,a,cut the grass,11.28
MN,100,b,cut the lawn,0.83
MN,100,c,mow the grass,5.14
MN,100,d,mow the lawn,74.96
MN,100,e,other,7.79
MN,101,a,pass in,2.14
MN,101,b,hand in,83.53
MN,101,c,both,8.24
MN,101,e,other,6.1
MN,102,a,waterbug,57.21
MN,102,j,I have no word for this,19.51
MN,102,k,other,1.97
MN,102,b,Jesus bug,0.66
MN,102,c,waterstrider,8.85
MN,102,d,strider,0.33
MN,102,e,water-spider,6.72
MN,102,f,watercrawler,0.16
MN,102,g,water beetle,2.95
MN,102,i,skimmer,1.64
MN,103,a,bubbler,0.66
MN,103,b,water bubbler,0.33
MN,103,c,drinking fountain,65.35
MN,103,d,water fountain,32.02
MN,103,e,other,1.64
MN,104,a,the subway,90.85
MN,104,b,"the L, or the El",1.5
MN,104,c,the T,0.17
MN,104,d,the metro,2.5
MN,104,e,BART,0.67
MN,104,f,other,4.33
MN,105,a,soda,14.61
MN,105,j,other,0.82
MN,105,b,pop,79.97
MN,105,c,coke,1.97
MN,105,d,tonic,0.16
MN,105,e,soft drink,2.13
MN,105,h,fizzy drink,0.16
MN,105,i,dope,0.16
MN,106,a,tp'ing,82.3
MN,106,b,rolling,0.49
MN,106,c,toilet papering,12.95
MN,106,d,wrapping,0.16
MN,106,e,papering,1.8
MN,106,g,I have no word for this,1.97
MN,106,h,other,0.33
MN,107,a,rubberneck,1.34
MN,107,j,other,13.38
MN,107,b,rubbernecking,8.19
MN,107,c,"rubbernecking is the activity (slowing down and gawking) that causes the traffic jam, but I have no word for the traffic jam itself",45.82
MN,107,d,gapers' block,2.17
MN,107,e,gapers' delay,0.67
MN,107,f,Lookie Lou,1.51
MN,107,g,curiosity delay,0.5
MN,107,h,gawk block,2.17
MN,107,i,I have no word for this,24.25
MN,108,a,"[æ] as in ""sat""",55.17
MN,108,b,"[ɛ] as in ""set""",2.3
MN,108,c,"[e:] as in ""say""",39.24
MN,108,d,other,3.28
MN,109,a,bag,92.92
MN,109,b,sack,5.77
MN,109,d,other,1.32
MN,110,a,gate night,0.66
MN,110,b,trick night,0.49
MN,110,c,mischief night,0.49
MN,110,d,cabbage night,0.16
MN,110,f,devil's night,3.95
MN,110,g,devil's eve,0.66
MN,110,h,I have no word for this,90.46
MN,110,i,other,3.12
MN,111,a,end,11.49
MN,111,b,heel,48.6
MN,111,c,crust,28.08
MN,111,e,butt,7.72
MN,111,f,shpitzel,0.16
MN,111,g,I have no word for this,2.13
MN,111,h,other,1.81
MN,112,a,barbituate,79.15
MN,112,b,barbiturate,8.7
MN,112,c,I don't use either of these,11.66
MN,112,d,other,0.49
MN,113,a,f,43.09
MN,113,b,p,54.93
MN,113,c,other,1.97
MN,114,a,[s],36.57
MN,114,b,[z],61.78
MN,114,c,other,1.65
MN,115,a,a moot point,84.56
MN,115,b,a mute point,5.91
MN,115,c,either one of the above,1.97
MN,115,d,I have no idea,7.22
MN,115,e,other,0.33
MN,116,a,"[sp] (as in ""desperate"")",78.5
MN,116,b,"[zb] (rhymes with ""lesbian"")",20.83
MN,116,c,other,0.67
MN,117,a,basement,68.69
MN,117,b,cellar,0.16
MN,117,c,"I use both, and they mean the same thing",2.13
MN,117,d,"A basement is finished (for example with plastered or painted walls, carpets, etc.), whereas a cellar is unfinished (made up of bare stone or cement, used only for storage).",13.28
MN,117,e,"A cellar has an outside entrance (some call this a ""bulkhead""), whereas a basement does not",14.26
MN,117,f,other,1.48
MN,118,a,brew thru,0.84
MN,118,b,party barn,0.17
MN,118,d,beer barn,1.0
MN,118,f,"we have these in my area, but we have no special term for them",29.1
MN,118,g,I have never heard of such a thing,58.86
MN,118,h,other,10.03
MN,119,a,take-out,71.05
MN,119,b,carry-out,3.12
MN,119,c,either take-out or carry-out,24.01
MN,119,d,other,1.81
MN,120,a,dibs,29.11
MN,120,b,shotgun,62.34
MN,120,c,hosey,0.16
MN,120,d,high hosey,0.33
MN,120,e,I have no term for this,5.43
MN,120,f,other,2.63
MN,121,a,ogle,33.5
MN,121,b,oogle,16.58
MN,121,c,"oggle (pronounced to rhyme with ""boggle"", but may still be spelled ""ogle"")",27.91
MN,121,d,I use both oogle and ogle interchangeably,4.27
MN,121,e,"I use both ogle and ""oggle""",4.76
MN,121,f,I have no word for this activity,9.52
MN,121,g,other,3.45
MN,122,a,"expecially (or ""ecspecially"" or ""ekspecially"")",2.12
MN,122,b,especially,95.26
MN,122,c,I use both interchangeably,1.96
MN,122,d,neither,0.49
MN,122,e,other,0.16
MO,1,a,"[ɑ] as in ""ah""",2.89
MO,1,b,"[æ] as in ""ant""",90.78
MO,1,c,"[ɔ] as in ""caught""",1.1
MO,1,d,"I have the same vowel in ""ah"", ""caught"", and ""aunt""",0.96
MO,1,e,"I pronounce it the same as ""ain't""",0.55
MO,1,f,"I use [ɑ/ɔ] when referring to the general concept of an aunt, but [æ] when referring to a specific person by name.",2.13
MO,1,g,"I use [æ] when referring to the general concept of an aunt, but [ɑ/ɔ] when referring to a specific person by name.",1.03
MO,1,h,other,0.55
MO,2,a,"[ɪ] as in ""sit""",62.88
MO,2,b,"[i:] as in ""see""",4.53
MO,2,c,"[ɛ] as in ""set""",29.11
MO,2,d,other,3.48
MO,3,a,"[o:] as in ""Bo""",70.19
MO,3,b,"[u:] as in ""boo""",20.54
MO,3,c,"I have seen this word in print, but have no idea how to pronounce it",3.94
MO,3,d,I have never seen or heard this word,4.63
MO,3,e,other,0.69
MO,4,a,"with 2 syllables (""car-ml"")",64.21
MO,4,b,"with 3 syllables (""carra-mel"")",15.38
MO,4,c,I use both interchangeably,16.9
MO,4,d,"I have both forms, but the two have different meanings (please state how in the comments box)",2.76
MO,4,e,other,0.76
MO,5,a,"[i:] as in ""see""",11.99
MO,5,b,"[ɪ] as in ""sit""",78.24
MO,5,c,other,9.77
MO,6,a,"[ɑ] as in ""car"" (""sen-tar"")",66.88
MO,6,b,"[ɔ] as in ""caught""",8.63
MO,6,c,"I use the same vowel in ""car"", ""caught"", and ""centaur""",10.26
MO,6,d,"rhymes with ""sore"" and ""more"" (""sen-tore"")",11.75
MO,6,e,other,2.48
MO,7,a,"with [u:] as in ""coop"" (""coopon"")",48.97
MO,7,b,"with [ju:] as in ""cute"" (""cyoopon"")",49.79
MO,7,c,other,1.24
MO,8,a,"[ɛ] as in ""set""",21.3
MO,8,b,"[e:] as in ""say""",53.99
MO,8,c,"I say something in between the vowels in ""set"" and ""say"", but closer to the one in ""say""",14.3
MO,8,d,"I say something in between the vowels in ""set"" and ""say"", but closer to the one in ""set""",9.72
MO,8,e,other,0.69
MO,9,a,"[æ] as in ""man"" (1 syllable, ""cran"")",6.99
MO,9,b,"[ejɑ] (2 syllables, ""cray-ahn"")",39.86
MO,9,c,"[ejɔ] (2 syllables, ""cray-awn"", where the second syllable rhymes with ""dawn"")",47.54
MO,9,d,"[aw] (I pronounce this the same as ""crown"")",4.98
MO,9,e,other,0.62
MO,10,a,"[i:] as in ""see""",92.88
MO,10,b,"[ɪ] as in ""sit""",2.21
MO,10,c,I use both interchangeably,3.66
MO,10,e,"I use both, but they mean two different things (please state how they differ in the comments box)",0.83
MO,10,f,other,0.41
MO,11,a,"[o:] as in ""flow"" (""flow-ri-da"")",7.54
MO,11,b,"[ɑ] as in ""ah"" (""flah-ri-da"")",2.77
MO,11,c,"[ɔ] as in ""saw"" (""flaw-ri-da"")",3.53
MO,11,d,"[[backwardsc]] as in ""sore"" (""flore-i-da"")",84.79
MO,11,e,other,1.38
MO,12,a,"[ə] as in ""bird"" (""flurr-ish"")",67.29
MO,12,b,"[[backwardsc]] as in ""sore"" (""flore-ish"")",24.26
MO,12,c,"[[caret]] as in ""sun"" (""fluh-rish"")",4.92
MO,12,d,other (including if you use one pronunciation for the verb and a different pronunciation for the noun),3.53
MO,13,a,"[i:] as in ""see""",21.98
MO,13,b,"[ɪ] as in ""sit""",75.99
MO,13,c,other,2.02
MO,14,a,"with [[backwardsc]j] as in ""boy"" (""loyer"")",52.43
MO,14,b,"with [ɔ] as in ""saw"" (""law-yer"")",39.71
MO,14,c,I use both interchangeably,7.37
MO,14,d,other,0.49
MO,15,a,all 3 are the same,78.33
